Mixer name: 'waipio-mtp-snd-card'
Number of controls: 781
ctl	type	num	name                                     value
548	BYTE	32	FL DSP1 Protection f206 _resume_XM_struct_t  00  00  00  01  00  00  00  00  00  00  04  00  00  00  04  00  00  00  1f  f8  00  00  1f  f8  00  7f  ff  ff  00  00  00  01
549	BYTE	4	FL DSP1 Protection f206 STATE             00  00  00  01
550	BYTE	4	FL DSP1 Protection f206 MBOX_ACTIVE       00  00  00  00
551	BYTE	4	FL DSP1 Protection f206 FADE_IN_NUM_SAMPLES  00  00  04  00
552	BYTE	4	FL DSP1 Protection f206 ADE_OUT_NUM_SAMPLES  00  00  04  00
553	BYTE	4	FL DSP1 Protection f206 FADE_IN_DELTA_GAIN  00  00  1f  f8
554	BYTE	4	FL DSP1 Protection f206 FADE_OUT_DELTA_GAIN  00  00  1f  f8
555	BYTE	4	FL DSP1 Protection f206 FADE_GAIN         00  7f  ff  ff
556	BYTE	4	FL DSP1 Protection f206 READY_TO_RESUME   00  00  00  01
557	BYTE	304	FL DSP1 Protection f20b _logger_XM_struct_t  00  00  00  00  00  00  00  04  00  00  00  01  00  00  00  00  00  00  00  20  00  00  00  01  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  01  00  00  00  20  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00
558	BYTE	4	FL DSP1 Protection f20b EVNTLG_ENABLED    00  00  00  00
559	BYTE	4	FL DSP1 Protection f20b EVNTLG_TS_SHIFT   00  00  00  04
560	BYTE	4	FL DSP1 Protection f20b WAS_DISABLED      00  00  00  01
561	BYTE	4	FL DSP1 Protection f20b BUFFER            00  00  00  00
562	BYTE	4	FL DSP1 Protection f20b BUFFER_SIZE       00  00  00  20
563	BYTE	4	FL DSP1 Protection f20b TRANSFER_COMPLETED  00  00  00  01
564	BYTE	4	FL DSP1 Protection f20b NUM_LOST_EVENTS   00  00  00  00
565	BYTE	4	FL DSP1 Protection f20b LOST_EVENT_COUNTER  00  00  00  00
566	BYTE	4	FL DSP1 Protection f20b TRIGGER_INTERRUPT  00  00  00  00
567	BYTE	4	FL DSP1 Protection f20b BUFFER_COUNT      00  00  00  01
568	BYTE	4	FL DSP1 Protection f20b FREE_SLOTS        00  00  00  20
569	BYTE	4	FL DSP1 Protection f20b W_PTR             00  00  00  00
570	BYTE	256	FL DSP1 Protection f20b EVENTS            00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00
571	BYTE	28	FL DSP1 Protection f204 bration_XM_struct_t  00  00  00  01  00  00  00  00  00  00  00  00  00  40  00  00  00  40  00  00  00  00  00  02  00  00  00  03
572	BYTE	4	FL DSP1 Protection f204 VIMON_CAL_STATE   00  00  00  01
573	BYTE	4	FL DSP1 Protection f204 VSC               00  00  00  00
574	BYTE	4	FL DSP1 Protection f204 ISC               00  00  00  00
575	BYTE	4	FL DSP1 Protection f204 VBSTMAX_VMON      00  40  00  00
576	BYTE	4	FL DSP1 Protection f204 VBSTMAX_IMON      00  40  00  00
577	BYTE	4	FL DSP1 Protection f204 N_CLASS_H_CAL_DELAY  00  00  00  02
578	BYTE	4	FL DSP1 Protection f204 N_CLASS_D_CAL_DELAY  00  00  00  03
579	BYTE	12	FL DSP1 Protection f205 iciency_XM_struct_t  00  00  00  00  00  00  00  00  00  00  00  02
580	BYTE	4	FL DSP1 Protection f205 EFFICIENCY_ENABLE  00  00  00  00
581	BYTE	4	FL DSP1 Protection f205 EFFICIENCY_STATE  00  00  00  00
582	BYTE	4	FL DSP1 Protection f205 EFFICIENCY_DELAY  00  00  00  02
583	BYTE	88	RR DSP1 Protection 4fa00 config_XM_struct_t  00  00  00  09  00  01  e5  f6  00  00  00  20  00  4d  61  6e  00  75  61  6c  00  00  00  00  00  00  00  00  00  00  bb  80  00  00  00  01  00  00  00  00  00  00  00  01  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  2b  00  00  00  2b  00  00  00  01  00  00  00  00  00  00  00  3c  00  00  00  3e  00  00  00  11  00  00  00  00
584	BYTE	4	RR DSP1 Protection 4fa00 HALO_STATE       00  00  00  09
585	BYTE	4	RR DSP1 Protection 4fa00 HALO_HEARTBEAT   00  01  e5  f9
586	BYTE	4	RR DSP1 Protection 4fa00 AUDIO_BLK_SIZE   00  00  00  20
587	BYTE	12	RR DSP1 Protection 4fa00 BUILD_JOB_NAME   00  4d  61  6e  00  75  61  6c  00  00  00  00
588	BYTE	4	RR DSP1 Protection 4fa00 BUILD_JOB_NUMBER  00  00  00  00
589	BYTE	4	RR DSP1 Protection 4fa00 BAL_SAMPLE_RATE_HW  00  00  bb  80
590	BYTE	4	RR DSP1 Protection 4fa00 IRATE_NUMBER_BANDS  00  00  00  01
591	BYTE	4	RR DSP1 Protection 4fa00 FIRMWARE_STATE   00  00  00  00
592	BYTE	4	RR DSP1 Protection 4fa00 ROM_BOOT_COMPLETE  00  00  00  01
593	BYTE	4	RR DSP1 Protection 4fa00 BOOT_TO_RAM      00  00  00  00
594	BYTE	4	RR DSP1 Protection 4fa00 BOOT_BUZZ_COMPLETE  00  00  00  00
595	BYTE	4	RR DSP1 Protection 4fa00 BUZZ_EVENT_COUNT  00  00  00  00
596	BYTE	4	RR DSP1 Protection 4fa00 OTP_NUM_SET_TRIMS  00  00  00  2b
597	BYTE	4	RR DSP1 Protection 4fa00 TP_TOTAL_NUM_TRIMS  00  00  00  2b
598	BYTE	4	RR DSP1 Protection 4fa00 OTP_UNPACKING_DONE  00  00  00  01
599	BYTE	4	RR DSP1 Protection 4fa00 OTP_FAILED       00  00  00  00
600	BYTE	4	RR DSP1 Protection 4fa00 CURRENT_CPU_LOAD  00  00  00  3c
601	BYTE	4	RR DSP1 Protection 4fa00 PEAK_CPU_LOAD    00  00  00  3e
602	BYTE	4	RR DSP1 Protection 4fa00 WDT_THRESHOLD    00  00  00  11
603	BYTE	4	RR DSP1 Protection 4fa00 DIAGNST_CTRL     00  00  00  00
604	BYTE	612	RR DSP1 Protection cd cspl_XM_struct_t    00  00  00  00  00  00  00  00  00  07  69  b6  00  10  00  00  00  00  00  00  00  00  22  b6  00  00  00  1f  00  00  00  01  00  00  22  b7  00  00  22  b6  00  00  00  02  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  08  12  1c  00  01  ef  a2  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  7f  ff  ff  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  01  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00
605	BYTE	4	RR DSP1 Protection cd CSPL_ENABLE         00  00  00  01
606	BYTE	4	RR DSP1 Protection cd CSPL_COMMAND        00  00  00  00
607	BYTE	4	RR DSP1 Protection cd CSPL_STATE          00  00  00  00
608	BYTE	4	RR DSP1 Protection cd CSPL_ERRORNO        00  00  00  00
609	BYTE	4	RR DSP1 Protection cd CSPL_TEMPERATURE    00  07  69  4c
610	BYTE	4	RR DSP1 Protection cd CSPL_OVERSIGHT_GAIN  00  10  00  00
611	BYTE	4	RR DSP1 Protection cd UPDT_PRMS           00  00  00  00
612	BYTE	4	RR DSP1 Protection cd CAL_R               00  00  22  b6
613	BYTE	4	RR DSP1 Protection cd CAL_AMBIENT         00  00  00  1f
614	BYTE	4	RR DSP1 Protection cd CAL_STATUS          00  00  00  01
615	BYTE	4	RR DSP1 Protection cd CAL_CHECKSUM        00  00  22  b7
616	BYTE	4	RR DSP1 Protection cd CAL_R_SELECTED      00  00  22  b6
617	BYTE	4	RR DSP1 Protection cd CAL_SET_STATUS      00  00  00  02
618	BYTE	4	RR DSP1 Protection cd DIAG_F0             00  00  00  00
619	BYTE	4	RR DSP1 Protection cd DIAG_Z_LOW_DIFF     00  00  00  00
620	BYTE	4	RR DSP1 Protection cd DIAG_F0_STATUS      00  00  00  00
621	BYTE	4	RR DSP1 Protection cd RTLOG_ENABLE        00  00  00  00
622	BYTE	4	RR DSP1 Protection cd RTLOG_STATE         00  00  00  00
623	BYTE	4	RR DSP1 Protection cd RTLOG_COUNT         00  00  00  00
624	BYTE	4	RR DSP1 Protection cd RTLOG_FRMPRWIN      00  00  00  00
625	BYTE	60	RR DSP1 Protection cd RTLOG_VARIABLE      00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00
626	BYTE	120	RR DSP1 Protection cd RTLOG_DATA          00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00  00
627	BYTE	4	RR DSP1 Protection cd BDLOG_MAX_TEMP      00  08  12  1c
628	BYTE	4	RR DSP1 Protection cd BDLOG_MAX_EXC       00  01  ef  a2
629	BYTE	4	RR DSP1 Protection cd BDLOG_OVER_TEMP_COUNT  00  00  00  00
630	BYTE	4	RR DSP1 Protection cd BDLOG_OVER_EXC_COUNT  00  00  00  00
631	BYTE	4	RR DSP1 Protection cd BDLOG_ABNORMAL_MUTE  00  00  00  00
632	BYTE	4	RR DSP1 Protection cd REDUCE_POWER        00  00  00  00
633	BYTE	4	RR DSP1 Protection cd CH_BAL              00  00  00  00
634	BYTE	4	RR DSP1 Protection cd ATTENUATION         00  7f  ff  ff
635	BYTE	4	RR DSP1 Protection cd SPK_OUTPUT_POWER    00  00  00  00
636	BYTE	4	RR DSP1 Protection cd DC_OFFSET_HOLD_TIME  00  00  00  00
637	BYTE	4	RR DSP1 Protection cd ENABLE_FULL_US_BYPASS  00  00  00  00
638	BYTE	4	RR DSP1 Protection cd ASS_USES_LEFT_CHANNEL  00  00  00  00
639	BYTE	4	RR DSP1 Protection cd VMON_LOW_FLAG       00  00  00  01
640	BYTE	4	RR DSP1 Protection cd CSPL_SURFACE_TEMP   00  00  00  00
641	BYTE	4	RR DSP1 Protection cd PROJECT_ID          00  00  00  00
642	BYTE	4	RR DSP1 Protection cd TUNING_ID           00  00  00  00
643	BYTE	4	RR DSP1 Protection cd SNAPSHOT_ID         00  00  00  00
